conversation_hash,model,variant,language,error_line,error_character,error_id,error_message,sarif_file
f145f1de14163d651a1e12681432bbe5,gpt_oss_120b,original,c,140,13,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
f145f1de14163d651a1e12681432bbe5,gpt_oss_120b,original,c,145,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
f9f20466887d9accd2b09c35e14fac11,gpt_oss_120b,original,c,65,5,files.c.rules.lang.security.insecure-use-memset,"When handling sensitive information in a buffer, it's important to ensure  that the data is securely erased before the buffer is deleted or reused.  While `memset()` is commonly used for this purpose, it can leave sensitive  information behind due to compiler optimizations or other factors.  To avoid this potential vulnerability, it's recommended to use the  `memset_s()` function instead. `memset_s()` is a standardized function  that securely overwrites the memory with a specified value, making it more  difficult for an attacker to recover any sensitive data that was stored in  the buffer. By using `memset_s()` instead of `memset()`, you can help to  ensure that your application is more secure and less vulnerable to exploits  that rely on residual data in memory.",../../files/c/c_gpt_oss_120b_original.sarif
f9f20466887d9accd2b09c35e14fac11,gpt_oss_120b,original,c,66,5,files.c.rules.lang.security.insecure-use-memset,"When handling sensitive information in a buffer, it's important to ensure  that the data is securely erased before the buffer is deleted or reused.  While `memset()` is commonly used for this purpose, it can leave sensitive  information behind due to compiler optimizations or other factors.  To avoid this potential vulnerability, it's recommended to use the  `memset_s()` function instead. `memset_s()` is a standardized function  that securely overwrites the memory with a specified value, making it more  difficult for an attacker to recover any sensitive data that was stored in  the buffer. By using `memset_s()` instead of `memset()`, you can help to  ensure that your application is more secure and less vulnerable to exploits  that rely on residual data in memory.",../../files/c/c_gpt_oss_120b_original.sarif
fd463df88fa4503310aafebe7fab9ffc,gpt_oss_120b,original,c,6,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
fd463df88fa4503310aafebe7fab9ffc,gpt_oss_120b,original,c,13,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
fdca5821c872cf5ab7535d461b6a9a13,gpt_oss_120b,original,c,12,13,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
ff724fef7804da8994d5450869fa8aab,gpt_oss_120b,original,c,8,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
004c0b9ddb270ea7891108cb9852e3c6,gpt_oss_120b,original,c,59,13,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
004c0b9ddb270ea7891108cb9852e3c6,gpt_oss_120b,original,c,60,13,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
004c0b9ddb270ea7891108cb9852e3c6,gpt_oss_120b,original,c,69,17,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
004c0b9ddb270ea7891108cb9852e3c6,gpt_oss_120b,original,c,141,9,files.c.rules.lang.security.insecure-use-printf-fn,"Avoid using user-controlled format strings passed into 'sprintf', 'printf' and 'vsprintf'. These functions put you at risk of buffer overflow vulnerabilities through the use of format string exploits. Instead, use 'snprintf' and 'vsnprintf'.",../../files/c/c_gpt_oss_120b_original.sarif
011b49c282451ca4ec1eb160eabf21fc,gpt_oss_120b,original,c,5,10,files.c.rules.lang.security.insecure-use-strtok-fn,"Avoid using 'strtok()'. This function directly modifies the first argument buffer, permanently erasing the delimiter character. Use 'strtok_r()' instead.",../../files/c/c_gpt_oss_120b_original.sarif
0d5c3d9fb7900eae4aa0507044a19e0d,gpt_oss_120b,original,c,22,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
0d5c3d9fb7900eae4aa0507044a19e0d,gpt_oss_120b,original,c,28,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
0eeb7414b228dea2e49788e6382151f5,gpt_oss_120b,original,c,138,13,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
0eeb7414b228dea2e49788e6382151f5,gpt_oss_120b,original,c,149,13,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
103d7ac035e2ec5fc4966acba55b029e,gpt_oss_120b,original,c,60,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
103d7ac035e2ec5fc4966acba55b029e,gpt_oss_120b,original,c,64,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
142c715dc432f7f95e4c2337845ad72b,gpt_oss_120b,original,c,52,9,files.c.rules.lang.security.insecure-use-scanf-fn,"Avoid using 'scanf()'. This function, when used improperly, does not consider buffer boundaries and can lead to buffer overflows. Use 'fgets()' instead for reading input.",../../files/c/c_gpt_oss_120b_original.sarif
16a839dd783502d15490a5d3d426aac1,gpt_oss_120b,original,c,155,21,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
16a839dd783502d15490a5d3d426aac1,gpt_oss_120b,original,c,157,21,files.c.rules.lang.security.insecure-use-strcat-fn,Finding triggers whenever there is a strcat or strncat used. This is an issue because strcat or strncat can lead to buffer overflow vulns. Fix this by using strcat_s instead.,../../files/c/c_gpt_oss_120b_original.sarif
16a839dd783502d15490a5d3d426aac1,gpt_oss_120b,original,c,174,21,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
16a839dd783502d15490a5d3d426aac1,gpt_oss_120b,original,c,176,21,files.c.rules.lang.security.insecure-use-strcat-fn,Finding triggers whenever there is a strcat or strncat used. This is an issue because strcat or strncat can lead to buffer overflow vulns. Fix this by using strcat_s instead.,../../files/c/c_gpt_oss_120b_original.sarif
19010287ac91dbeb35a469c86b9a709a,gpt_oss_120b,original,c,56,17,files.c.rules.lang.security.insecure-use-string-copy-fn,"Finding triggers whenever there is a strcpy or strncpy used. This is an issue because strcpy does not affirm the size of the destination array and strncpy will not automatically NULL-terminate strings. This can lead to buffer overflows, which can cause program crashes and potentially let an attacker inject code in the program. Fix this by using strcpy_s instead (although note that strcpy_s is an optional part of the C11 standard, and so may not be available).",../../files/c/c_gpt_oss_120b_original.sarif
